613,22,Foraging,Foraging,Adult,{23;26;9},{26;16;23;9;27},[5758.610841999762;29826.750620964915;-13896.577789649367]
613,23,Foraging,Foraging,Adult,{22;26},{22;26;16;9},[3418.9934539292008;31360.182182639837;-13356.078093141317]
613,26,Foraging,Foraging,Adult,{22;23},{22;23;16;9},[3777.9099800772965;30122.765510872006;-13998.651535227895]
613,27,High sitting/standing (Vigilant),Foraging,Adult,{16},{22;16;9},[12759.131237639114;30477.039277058095;-14426.939187128097]
614,9,High sitting/standing (Vigilant),Foraging,Adult,{22;16},{26;16;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
614,16,Foraging,Foraging,Adult,{27;9},{26;23;9;22;27},[10223.294773634523;30609.362066455185;-13881.11630621925]
614,22,Foraging,Foraging,Adult,{23;26;9},{26;16;23;9;27},[5758.610841999762;29826.750620964915;-13896.577789649367]
614,23,Foraging,Foraging,Adult,{22;26},{22;26;16;9},[3418.9934539292008;31360.182182639837;-13356.078093141317]
614,26,Foraging,Foraging,Adult,{22;23},{22;23;16;9},[3814.2889712471515;30106.82652566582;-13997.627201702446]
614,27,High sitting/standing (Vigilant),Foraging,Adult,{16},{22;16;9},[12759.131237639114;30477.039277058095;-14426.939187128097]
615,9,High sitting/standing (Vigilant),Foraging,Adult,{22;16},{26;16;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
615,16,Foraging,Foraging,Adult,{27;9},{26;23;9;22;27},[10140.06923978217;30608.001543462276;-13865.445983938873]
615,22,Foraging,Foraging,Adult,{23;26;9},{26;16;23;9;27},[5758.610841999762;29826.750620964915;-13896.577789649367]
615,23,Foraging,Foraging,Adult,{22;26},{22;26;16;9},[3418.9934539292008;31360.182182639837;-13356.078093141317]
615,26,Foraging,Foraging,Adult,{22;23},{22;23;16;9},[3850.8506938032806;30088.32615348324;-13993.943368287757]
615,27,High sitting/standing (Vigilant),Foraging,Adult,{16},{22;16;9},[12759.131237639114;30477.039277058095;-14426.939187128097]
616,9,High sitting/standing (Vigilant),Foraging,Adult,{22;16},{26;16;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
616,16,Foraging,Foraging,Adult,{27;9},{26;23;9;22;27},[10045.196631386876;30575.16580814123;-13877.58102555573]
616,22,Foraging,Foraging,Adult,{23;26;9},{26;16;23;9;27},[5758.610841999762;29826.750620964915;-13896.577789649367]
616,23,Foraging,Foraging,Adult,{22;26},{22;26;16;9},[3379.8695223480463;31363.54099074006;-13350.865294501185]
616,26,Foraging,Foraging,Adult,{22;23},{22;23;16;9},[3884.9287855923176;30057.337483644485;-13985.898832917213]
616,27,High sitting/standing (Vigilant),Foraging,Adult,{16},{22;16;9},[12759.131237639114;30477.039277058095;-14426.939187128097]
617,9,High sitting/standing (Vigilant),Foraging,Adult,{22;16},{26;16;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
617,16,Foraging,Foraging,Adult,{27;9},{26;23;9;22;27},[9961.82608564198;30572.623264610767;-13861.40507619083]
617,22,Foraging,Foraging,Adult,{23;26;9},{26;16;23;9;27},[5758.610841999762;29826.750620964915;-13896.577789649367]
617,23,Foraging,Foraging,Adult,{22;26},{22;26;16;9},[3379.8695223480463;31363.54099074006;-13350.865294501185]
617,26,Foraging,Foraging,Adult,{22;23},{22;23;16;9},[3922.4443615977652;30043.67132775858;-13986.085304209962]
617,27,High sitting/standing (Vigilant),Foraging,Adult,{16},{22;16;9},[12759.131237639114;30477.039277058095;-14426.939187128097]
618,9,High sitting/standing (Vigilant),Foraging,Adult,{16},{23;27;26;16},[8826.205045770854;31257.332935525104;-13306.996554541402]
618,16,Foraging,Foraging,Adult,{27;9},{23;27;26;9},[9867.42569833994;30542.39261341095;-13874.704008579254]
618,23,Foraging,Foraging,Adult,{26},{26;16;9},[3379.8695223480463;31363.54099074006;-13350.865294501185]
618,26,Foraging,Foraging,Adult,{23},{23;16;9},[4234.254991624504;29843.213745966554;-13989.323774870485]
618,27,High sitting/standing (Vigilant),Foraging,Adult,{16},{16;9},[12759.131237639114;30477.039277058095;-14426.939187128097]
619,9,High sitting/standing (Vigilant),Foraging,Adult,{16},{23;27;26;16},[8826.205045770854;31257.332935525104;-13306.996554541402]
619,16,Foraging,Foraging,Adult,{27;9},{23;27;26;9},[9867.42569833994;30542.39261341095;-13874.704008579254]
619,23,Foraging,Foraging,Adult,{26},{26;16;9},[3379.8695223480463;31363.54099074006;-13350.865294501185]
619,26,Foraging,Foraging,Adult,{23},{23;16;9},[4270.53585857898;29825.971066066995;-13987.554468651302]
619,27,High sitting/standing (Vigilant),Foraging,Adult,{16},{16;9},[12759.131237639114;30477.039277058095;-14426.939187128097]
620,9,High sitting/standing (Vigilant),Foraging,Adult,{22;16},{26;16;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
620,16,Foraging,Foraging,Adult,{27;9},{26;23;9;22;27},[9867.42569833994;30542.39261341095;-13874.704008579254]
620,22,Foraging,Foraging,Adult,{23;26;9},{26;16;23;9;27},[5818.792696843389;29897.546368837357;-13854.044001458213]
620,23,Foraging,Foraging,Adult,{22;26},{22;26;16;9},[3379.8695223480463;31363.54099074006;-13350.865294501185]
620,26,Foraging,Foraging,Adult,{22;23},{22;23;16;9},[4189.33688644506;29820.291628152132;-14013.083840036765]
620,27,High sitting/standing (Vigilant),Foraging,Adult,{16},{22;16;9},[12759.131237639114;30477.039277058095;-14426.939187128097]
621,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
621,10,Foraging,Foraging,Adult,{27;16;9},{26;16;9;22;27},[11143.2922603786;29580.80026216805;-14683.350072927773]
621,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9883.563971024007;30583.266690388322;-13850.587945718318]
621,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5818.792696843389;29897.546368837357;-13854.044001458213]
621,23,Foraging,Foraging,Adult,{22;26},{22;26;16;9},[3379.8695223480463;31363.54099074006;-13350.865294501185]
621,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22},[4117.433540116996;29855.164129391313;-14018.073230840266]
621,27,High sitting/standing (Vigilant),Foraging,Adult,{10;16},{22;10;16;9},[12780.721042692661;30521.96683561802;-14404.752903580666]
622,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
622,10,Foraging,Foraging,Adult,{27;16;9},{26;16;23;9;22;27},[11080.171888329089;29623.912949230522;-14646.216182703152]
622,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9902.73043614626;30628.599074810743;-13827.005235999823]
622,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5818.792696843389;29897.546368837357;-13854.044001458213]
622,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22},[3379.8695223480463;31363.54099074006;-13350.865294501185]
622,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22},[4140.391604024917;29954.449215322733;-13981.162329986691]
622,27,High sitting/standing (Vigilant),Foraging,Adult,{10;16},{22;10;16;9},[12800.148410408758;30565.73201095313;-14381.407160930336]
623,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
623,10,Foraging,Foraging,Adult,{27;16;9},{26;16;23;9;22;27},[11038.987020436674;29620.952240660787;-14636.66702241078]
623,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9902.73043614626;30628.599074810743;-13827.005235999823]
623,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5830.41305596754;29936.694560930133;-13831.209916092455]
623,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22},[3379.8695223480463;31363.54099074006;-13350.865294501185]
623,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22},[4256.451030149125;29936.34351677634;-13949.56220152136]
623,27,High sitting/standing (Vigilant),Foraging,Adult,{10;16},{22;10;16;9},[12821.054839379154;30609.44226231426;-14359.157869901508]
624,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
624,10,Foraging,Foraging,Adult,{27;16;9},{26;16;23;9;22;27},[10974.517310678959;29660.89176416397;-14596.562867105007]
624,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9919.636487282813;30673.44496897608;-13804.857685863972]
624,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5830.41305596754;29936.694560930133;-13831.209916092455]
624,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22},[3340.975493274629;31370.989536069334;-13348.914397466928]
624,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22},[4233.590105727315;30014.57013565302;-13937.358647823334]
624,27,High sitting/standing (Vigilant),Foraging,Adult,{10;16},{22;10;16;9},[12821.054839379154;30609.44226231426;-14359.157869901508]
625,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
625,10,Foraging,Foraging,Adult,{27;16;9},{26;16;23;9;22;27},[10951.64088482596;29703.4992072694;-14566.843842700124]
625,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9919.636487282813;30673.44496897608;-13804.857685863972]
625,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5830.41305596754;29936.694560930133;-13831.209916092455]
625,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22},[3331.797361938283;31320.333218393847;-13368.71038323734]
625,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22},[4267.097902178764;29984.413583755493;-13930.465442247689]
625,27,High sitting/standing (Vigilant),Foraging,Adult,{10;16},{22;10;16;9},[12821.054839379154;30609.44226231426;-14359.157869901508]
626,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
626,10,Foraging,Foraging,Adult,{27;16;9},{26;16;23;9;22;27},[10993.61892252788;29705.300885744393;-14575.842746041715]
626,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9919.636487282813;30673.44496897608;-13804.857685863972]
626,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5842.319726279937;29977.295710068196;-13807.480383088812]
626,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22},[3368.9268855899572;31313.088112443686;-13372.059571936727]
626,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22},[4303.866466760635;29967.416475892067;-13929.542084667832]
626,27,High sitting/standing (Vigilant),Foraging,Adult,{10;16},{22;10;16;9},[12800.148410408758;30565.73201095313;-14381.407160930336]
627,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
627,10,Foraging,Foraging,Adult,{27;16;9},{26;16;23;9;22;27},[11012.623498558998;29749.45428597927;-14555.15166848898]
627,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9919.636487282813;30673.44496897608;-13804.857685863972]
627,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5842.319726279937;29977.295710068196;-13807.480383088812]
627,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22},[3331.797361938283;31320.333218393847;-13368.71038323734]
627,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22},[4303.866466760635;29967.416475892067;-13929.542084667832]
627,27,High sitting/standing (Vigilant),Foraging,Adult,{10;16},{22;10;16;9},[12734.313860850409;30513.50327143073;-14391.982352372259]
628,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
628,10,Foraging,Foraging,Adult,{27;16;9},{26;16;23;9;22;27},[11012.623498558998;29749.45428597927;-14555.15166848898]
628,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9919.636487282813;30673.44496897608;-13804.857685863972]
628,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5842.319726279937;29977.295710068196;-13807.480383088812]
628,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22},[3331.797361938283;31320.333218393847;-13368.71038323734]
628,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22},[4339.794094324112;29953.726169779897;-13928.079480888322]
628,27,High sitting/standing (Vigilant),Foraging,Adult,{10;16},{22;10;16;9},[12712.621732588857;30468.498898372054;-14412.897118330002]
629,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
629,10,Foraging,Foraging,Adult,{27;16;9},{26;16;23;9;22;27},[11030.728644415736;29791.159309707582;-14533.143703384325]
629,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9919.636487282813;30673.44496897608;-13804.857685863972]
629,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5815.384714990854;30020.913652662188;-13779.910306958482]
629,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22},[3331.797361938283;31320.333218393847;-13368.71038323734]
629,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22},[4339.794094324112;29953.726169779897;-13928.079480888322]
629,27,High sitting/standing (Vigilant),Foraging,Adult,{10;16},{22;10;16;9},[12712.621732588857;30468.498898372054;-14412.897118330002]
630,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
630,10,Foraging,Foraging,Adult,{27;16;9},{26;16;23;9;22;27},[11048.374180302024;29831.98384490609;-14510.586618117988]
630,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9919.636487282813;30673.44496897608;-13804.857685863972]
630,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5815.384714990854;30020.913652662188;-13779.910306958482]
630,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22},[3292.3537232545204;31327.209919951856;-13366.53320063278]
630,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22},[4432.034872479737;30004.697163853794;-13880.88010459952]
630,27,High sitting/standing (Vigilant),Foraging,Adult,{10;16},{22;10;16;9},[12712.621732588857;30468.498898372054;-14412.897118330002]
631,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;27},{26;10;23;22;27},[8826.205045770854;31257.332935525104;-13306.996554541402]
631,10,Foraging,Foraging,Adult,{27;9},{26;23;9;22;27},[11048.374180302024;29831.98384490609;-14510.586618117988]
631,22,Foraging,Foraging,Adult,{23;26;9},{26;10;23;9;27},[5815.384714990854;30020.913652662188;-13779.910306958482]
631,23,Foraging,Foraging,Adult,{22;26},{26;10;9;22;27},[3292.3537232545204;31327.209919951856;-13366.53320063278]
631,26,Foraging,Foraging,Adult,{22;23},{10;23;9;22;27},[4421.602749086916;29961.106289565563;-13903.2081630975]
631,27,Moving,Foraging,Adult,{10;9},{26;10;23;9;22},[10830.519835621119;31078.85059785843;-13700.956911936402]
632,10,Foraging,Foraging,Adult,{27;16},{26;16;23;22;27},[11065.456024382263;29874.45445632562;-14488.524616600946]
632,16,Foraging,Foraging,Adult,{10;27},{26;10;23;22;27},[9919.636487282813;30673.44496897608;-13804.857685863972]
632,22,Foraging,Foraging,Adult,{26;27;23},{26;16;10;23;27},[5777.711570978165;30021.523439064622;-13773.666913442314]
632,23,Foraging,Foraging,Adult,{22;26},{26;16;10;22;27},[3292.3537232545204;31327.209919951856;-13366.53320063278]
632,26,Foraging,Foraging,Adult,{22;27;23},{16;10;23;22;27},[4421.602749086916;29961.106289565563;-13903.2081630975]
632,27,Moving,Foraging,Adult,{22;10;26;16},{26;16;10;23;22},[7828.122309200466;31211.065395891666;-13199.066960275173]
633,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;27;16},{26;16;10;23;22;27},[8517.911018766463;31083.45503153652;-13358.693962849677]
633,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22;27},[11065.456024382263;29874.45445632562;-14488.524616600946]
633,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9935.630215898156;30715.261659890413;-13781.445689119399]
633,22,Foraging,Foraging,Adult,{23;27;26;9},{26;16;10;23;9;27},[5790.061542510986;30065.83692932129;-13751.523914337158]
633,23,Foraging,Foraging,Adult,{22;27;26},{26;16;10;9;22;27},[3292.3537232545204;31327.209919951856;-13366.53320063278]
633,26,Foraging,Foraging,Adult,{22;27;23},{16;10;23;9;22;27},[4421.602749086916;29961.106289565563;-13903.2081630975]
633,27,Moving,Foraging,Adult,{26;16;23;9;22},{26;16;10;23;9;22},[7219.025936020538;31365.34526469931;-13150.716614650562]
634,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;27;16},{26;16;10;23;22;27},[8492.04635198135;31123.137958608568;-13325.402358843945]
634,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22;27},[11065.456024382263;29874.45445632562;-14488.524616600946]
634,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9951.125357300043;30755.441465854645;-13757.18773104623]
634,22,Foraging,Foraging,Adult,{23;27;26;9},{26;16;10;23;9;27},[5713.226787857711;30072.815601587296;-13741.787402749062]
634,23,Foraging,Foraging,Adult,{22;27;26},{26;16;10;9;22;27},[3292.3537232545204;31327.209919951856;-13366.53320063278]
634,26,Foraging,Foraging,Adult,{22;27;23},{16;10;23;9;22;27},[4421.602749086916;29961.106289565563;-13903.2081630975]
634,27,Foraging,Foraging,Adult,{26;16;23;9;22},{26;16;10;23;9;22},[7229.009776357561;31271.85962586105;-13205.010533437133]
635,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;27;16},{26;16;10;23;22;27},[8451.526998996735;31124.149680137634;-13319.05213046074]
635,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22;27},[11065.456024382263;29874.45445632562;-14488.524616600946]
635,16,Foraging,Foraging,Adult,{10;27;9},{26;10;23;9;22;27},[9951.125357300043;30755.441465854645;-13757.18773104623]
635,22,Foraging,Foraging,Adult,{23;27;26;9},{26;16;10;23;9;27},[5687.234946385026;30118.164421588182;-13714.906305924058]
635,23,Foraging,Foraging,Adult,{22;27;26},{26;16;10;9;22;27},[3292.3537232545204;31327.209919951856;-13366.53320063278]
635,26,Foraging,Foraging,Adult,{22;27;23},{16;10;23;9;22;27},[4410.717541281134;29917.62943726778;-13923.976617507637]
635,27,Foraging,Foraging,Adult,{26;16;23;9;22},{26;16;10;23;9;22},[7093.52345521003;31096.510419100523;-13285.322421528399]
636,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;27;16},{26;16;10;23;22;27},[8370.276075508446;31123.611709207296;-13303.90381225571]
636,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22;27},[11065.456024382263;29874.45445632562;-14488.524616600946]
636,16,Foraging,Foraging,Adult,{10;9},{26;10;23;9;22;27},[9967.939694285393;30795.458397626877;-13732.941620826721]
636,22,Foraging,Foraging,Adult,{23;27;26;9},{26;16;10;23;9;27},[5660.344753220677;30164.310045331717;-13688.044635131955]
636,23,Foraging,Foraging,Adult,{22;27;26},{26;16;10;9;22;27},[3292.3537232545204;31327.209919951856;-13366.53320063278]
636,26,Foraging,Foraging,Adult,{22;27;23},{16;10;23;9;22;27},[4410.717541281134;29917.62943726778;-13923.976617507637]
636,27,Moving,Foraging,Adult,{22;23;26;9},{26;16;10;23;9;22},[5780.881032586098;31693.21335864067;-12733.68466246128]
637,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8465.486779138446;31160.673719882965;-13292.020399294794]
637,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22},[11065.456024382263;29874.45445632562;-14488.524616600946]
637,16,Foraging,Foraging,Adult,{10;9},{26;10;23;9;22;27},[9967.939694285393;30795.458397626877;-13732.941620826721]
637,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5583.567040532827;30159.83560860157;-13673.224793851376]
637,23,Foraging,Foraging,Adult,{22;27;26},{26;16;10;9;22;27},[3292.3537232545204;31327.209919951856;-13366.53320063278]
637,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22;27},[4410.717541281134;29917.62943726778;-13923.976617507637]
637,27,Moving,Foraging,Adult,{23},{26;16;23;9;22},[2961.758714137599;33866.59530803561;-11798.71257849224]
638,9,High sitting/standing (Vigilant),Foraging,Adult,{22;10;16},{26;16;10;23;22;27},[8290.9384220941;31240.870942227542;-13205.235392871313]
638,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22},[11065.456024382263;29874.45445632562;-14488.524616600946]
638,16,Foraging,Foraging,Adult,{10;9},{26;10;23;9;22},[9984.44109082222;30835.06693506241;-13708.195717573166]
638,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5583.567040532827;30159.83560860157;-13673.224793851376]
638,23,Foraging,Foraging,Adult,{22;27;26},{26;16;10;9;22;27},[3281.4292700462975;31283.249138705432;-13390.397013904527]
638,26,Foraging,Foraging,Adult,{22;23},{16;10;23;9;22;27},[4410.717541281134;29917.62943726778;-13923.976617507637]
638,27,Foraging,Foraging,Adult,{23},{22;23;26;9},[2026.3810516917147;34136.933686211705;-11623.118051595986]
639,9,Moving,Foraging,Adult,{22;10;26;16},{26;16;10;23;22;27},[7555.796413291246;31132.779899608344;-13250.573320176452]
639,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22},[11065.456024382263;29874.45445632562;-14488.524616600946]
639,16,Foraging,Foraging,Adult,{10;9},{26;10;23;9;22},[10000.012706771493;30875.14636233449;-13682.38883394003]
639,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5622.713657873683;30166.126328561455;-13682.4718858134]
639,23,Foraging,Foraging,Adult,{22;27;26},{26;16;10;9;22;27},[3331.797361938283;31320.333218393847;-13368.71038323734]
639,26,Foraging,Foraging,Adult,{22;23;9},{16;10;23;9;22;27},[4410.717541281134;29917.62943726778;-13923.976617507637]
639,27,Foraging,Foraging,Adult,{23},{22;23;26;9},[1530.8173371371813;34310.09983768687;-11568.102851203643]
640,9,Foraging,Foraging,Adult,{22;10;26;16},{26;16;10;23;22;27},[7533.839775085449;31194.467324376106;-13226.315929949284]
640,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22},[11065.456024382263;29874.45445632562;-14488.524616600946]
640,16,Foraging,Foraging,Adult,{10;9},{26;10;23;9;22},[10000.012706771493;30875.14636233449;-13682.38883394003]
640,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5650.174641788006;30122.71174776554;-13710.595717132092]
640,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22;27},[3447.4131476841867;31308.091293632984;-13381.678051531315]
640,26,Foraging,Foraging,Adult,{22;23;9},{16;10;23;9;22;27},[4400.121218055487;29872.709137439728;-13943.955020487309]
640,27,Foraging,Foraging,Adult,{},{22;23;26;9},[1370.6020265647676;34431.79011812061;-11541.497016606852]
641,9,Foraging,Foraging,Adult,{22;10;26;16},{26;16;10;23;22;27},[7600.629238998517;31269.403540961444;-13180.621389824897]
641,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22},[11048.374180302024;29831.98384490609;-14510.586618117988]
641,16,Foraging,Foraging,Adult,{10;9},{26;10;23;9;22},[10016.844309460372;30914.9008301273;-13657.298438221216]
641,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5660.344753220677;30164.310045331717;-13688.044635131955]
641,23,Foraging,Foraging,Adult,{22;26},{26;16;10;9;22;27},[3525.865141391754;31289.087215423584;-13386.879222869873]
641,26,Foraging,Foraging,Adult,{22;23;9},{16;10;23;9;22;27},[4400.121218055487;29872.709137439728;-13943.955020487309]
641,27,Foraging,Foraging,Adult,{},{22;23;26;9},[1329.8139600344002;34460.75932019949;-11544.927546709776]
642,9,Foraging,Foraging,Adult,{26;16;10;23;22},{26;16;10;23;22;27},[7586.505873583257;31228.08763536811;-13205.954143121839]
642,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22},[11048.374180302024;29831.98384490609;-14510.586618117988]
642,16,Foraging,Foraging,Adult,{10;9},{26;10;23;9;22},[9960.89392379485;30879.171016734093;-13675.843344397843]
642,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5671.914241582155;30205.503121435642;-13665.38626460731]
642,23,Foraging,Foraging,Adult,{22;26;9},{26;16;10;9;22;27},[3603.549805645831;31277.791836589575;-13393.773304894567]
642,26,Foraging,Foraging,Adult,{22;23;9},{16;10;23;9;22;27},[4400.121218055487;29872.709137439728;-13943.955020487309]
642,27,Foraging,Foraging,Adult,{},{22;23;26;9},[788.889117464656;34500.57374763489;-11713.74326054193]
643,9,Foraging,Foraging,Adult,{26;16;10;23;22},{26;16;10;23;22;27},[7572.367349814624;31187.305545974523;-13229.918939743191]
643,10,Foraging,Foraging,Adult,{16;9},{26;16;23;9;22},[11048.374180302024;29831.98384490609;-14510.586618117988]
643,16,Foraging,Foraging,Adult,{10;9},{26;10;23;9;22},[9920.957080207765;30883.537635311484;-13670.813524253666]
643,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5683.7566717118025;30245.241996765137;-13641.546060726047]
643,23,Foraging,Foraging,Adult,{22;26;9},{26;16;10;9;22;27},[3691.2434830833226;31312.466943472624;-13379.01458099857]
643,26,Foraging,Foraging,Adult,{22;23;9},{16;10;23;9;22;27},[4128.985213428736;30090.645841121674;-13954.701138801873]
643,27,Foraging,Foraging,Adult,{},{22;23;26;9},[878.9079918861389;34739.40947818756;-11484.322411216795]
644,9,Foraging,Foraging,Adult,{22;23;26;16},{26;16;10;23;22;27},[7416.323459900916;30955.129896134138;-13330.16719789803]
644,10,Foraging,Foraging,Adult,{16},{26;16;23;9;22},[11090.735589444637;29836.837502479553;-14521.103513121605]
644,16,Foraging,Foraging,Adult,{10;9},{26;10;23;9;22},[9903.783895438537;30843.30648753792;-13695.63935870491]
644,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5683.7566717118025;30245.241996765137;-13641.546060726047]
644,23,Foraging,Foraging,Adult,{22;26;9},{26;16;10;9;22;27},[3691.2434830833226;31312.466943472624;-13379.01458099857]
644,26,Foraging,Foraging,Adult,{22;23;9},{16;10;23;9;22;27},[3910.2900328424294;30181.349227005616;-13959.683893161826]
644,27,Foraging,Foraging,Adult,{},{22;23;26;9},[791.9677407043055;34776.022825717926;-11485.099516503513]
645,9,Foraging,Foraging,Adult,{22;23;26;16},{26;16;10;23;22;27},[7147.312701175921;30873.406177897006;-13379.101925503463]
645,10,Foraging,Foraging,Adult,{16},{26;16;23;9;22},[11090.735589444637;29836.837502479553;-14521.103513121605]
645,16,Foraging,Foraging,Adult,{10;9},{26;10;23;9;22},[9903.783895438537;30843.30648753792;-13695.63935870491]
645,22,Foraging,Foraging,Adult,{23;26;9},{26;16;10;23;9;27},[5710.917382527143;30199.390539411455;-13669.20794753544]
645,23,Foraging,Foraging,Adult,{22;26;9},{26;16;10;9;22;27},[3691.2434830833226;31312.466943472624;-13379.01458099857]
645,26,Foraging,Foraging,Adult,{22;23;9},{16;10;23;9;22;27},[3910.2900328424294;30181.349227005616;-13959.683893161826]
645,27,Foraging,Foraging,Adult,{},{22;23;26;9},[651.0703901626985;34746.81674173102;-11548.463886191137]
