Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
557,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49650.05713415146;70137.04656592011;23695.82942248881]
557,53,Dig burrow,Sand Area,Adult,{},{},[28184.243844360113;53387.63110112399;11645.477690225467]
557,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
558,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
558,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
558,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49650.05713415146;70137.04656592011;23695.82942248881]
558,53,Dig burrow,Sand Area,Adult,{},{},[28502.55117958784;53403.92538076639;11955.039418518543]
558,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
559,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
559,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
559,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49760.07756501436;70128.04253292084;23700.443469271064]
559,53,Dig burrow,Sand Area,Adult,{},{},[27445.943809702992;57193.16802595556;12489.617885366082]
559,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
560,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
560,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
560,51,Dig burrow,Sand Area,Adult,{},{},[0.0;0.0;0.0]
560,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49745.77130103111;70126.47344082594;23599.66529455781]
560,53,Dig burrow,Sand Area,Adult,{},{},[27088.66676467657;57444.98515737057;12510.217544525862]
560,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
561,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
561,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
561,51,Dig burrow,Sand Area,Adult,{},{},[0.0;0.0;0.0]
561,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49745.77130103111;70126.47344082594;23599.66529455781]
561,53,Dig burrow,Sand Area,Adult,{},{},[26726.378628887236;57694.79690283537;12525.853046048433]
561,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
562,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
562,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
562,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49745.77130103111;70126.47344082594;23599.66529455781]
562,53,Dig burrow,Sand Area,Adult,{},{},[27393.084566235542;57748.593596577644;12959.924292892218]
562,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
563,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
563,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
563,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49745.77130103111;70126.47344082594;23599.66529455781]
563,53,Dig burrow,Sand Area,Adult,{},{},[28068.07027815655;57801.012378092855;13473.788074602373]
563,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
564,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
564,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
564,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49854.50594869256;70114.30469284952;23599.279608488083]
564,53,Dig burrow,Sand Area,Adult,{},{},[28686.315956626087;55979.987618237734;13166.547606822103]
564,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
565,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
565,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
565,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
565,53,Dig burrow,Sand Area,Adult,{},{},[30704.648423478007;53142.54004830122;12648.771599009633]
565,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
566,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
566,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
566,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
566,53,Dig burrow,Sand Area,Adult,{},{},[30428.853002220392;53210.915660619736;12640.228135287762]
566,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
567,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
567,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
567,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
567,53,Dig burrow,Sand Area,Adult,{},{},[28081.65366153419;54086.87842750549;11129.193908361718]
567,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
568,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
568,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
568,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
568,53,Dig burrow,Sand Area,Adult,{},{},[27893.577636685222;55538.44232683629;11572.64947990328]
568,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
569,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
569,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
569,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
569,53,Dig burrow,Sand Area,Adult,{},{},[28533.467670843005;53188.44820661098;11429.9718700964]
569,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
570,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
570,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
570,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
570,53,Dig burrow,Sand Area,Adult,{},{},[29206.088402252644;53291.285654999316;11569.669204256497]
570,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
571,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
571,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
571,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
571,53,Dig burrow,Sand Area,Adult,{},{},[29206.088402252644;53291.285654999316;11569.669204256497]
571,57,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
572,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
572,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
572,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
572,53,Dig burrow,Sand Area,Adult,{},{},[29206.088402252644;53291.285654999316;11569.669204256497]
572,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
573,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
573,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
573,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
573,53,Dig burrow,Sand Area,Adult,{},{},[29206.088402252644;53291.285654999316;11569.669204256497]
573,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
574,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
574,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
574,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
574,53,Dig burrow,Sand Area,Adult,{},{},[29206.088402252644;53291.285654999316;11569.669204256497]
574,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
575,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
575,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
575,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
575,53,Dig burrow,Sand Area,Adult,{},{},[29206.088402252644;53291.285654999316;11569.669204256497]
575,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
576,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
576,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27242.926618035883;65964.30005680025;-21743.02234081924]
576,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
576,53,Dig burrow,Sand Area,Adult,{},{},[29206.088402252644;53291.285654999316;11569.669204256497]
576,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
577,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
577,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27303.85776644945;65889.03696608543;-21727.53861218691]
577,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
577,53,Dig burrow,Sand Area,Adult,{},{},[29057.969451382756;53302.98433293775;11561.076739726588]
577,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
577,58,Moving,Sand Area,Adult,{},{},[74649.74810900539;52622.56059901044;44001.91610120982]
578,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
578,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27303.85776644945;65889.03696608543;-21727.53861218691]
578,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
578,53,Dig burrow,Sand Area,Adult,{},{},[28494.948913358152;53122.402781024575;11067.71454917267]
578,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
578,59,Moving,Sand Area,Adult,{},{},[21158.23210546933;67640.6581825614;50392.284308090806]
579,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
579,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27303.85776644945;65889.03696608543;-21727.53861218691]
579,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
579,53,Dig burrow,Sand Area,Adult,{},{},[28026.071070693433;53394.67378628254;10867.564069115557]
579,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
579,59,Moving,Sand Area,Adult,{},{},[-4934.33190234052;72057.57225879282;50498.26318419352]
580,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
580,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27188.91560381651;65169.77319037914;-21503.857971087098]
580,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
580,53,Dig burrow,Sand Area,Adult,{},{},[27956.595162788406;54295.681992553174;10731.001751992851]
580,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
580,59,Moving,Sand Area,Adult,{},{},[-20368.161166638136;72599.78956496716;43388.69473421574]
581,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
581,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27188.91560381651;65169.77319037914;-21503.857971087098]
581,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-49939.27480377257;70092.21984900534;23499.06276967004]
581,53,Dig burrow,Sand Area,Adult,{},{},[27590.508297994733;54642.730793863535;10477.713248558342]
581,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
581,59,Moving,Sand Area,Adult,{},{},[-29477.448542619124;71964.91551017016;34879.44559509307]
582,10,Raised Guarding (Vigilant),Mound,Adult,{49},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
582,49,Low sitting/standing (stationary),Mound,Adult,{10},{10},[-27188.91560381651;65169.77319037914;-21503.857971087098]
582,50,Lying/resting (stationary),Sand Area,Adult,{},{59},[-49939.27480377257;70092.21984900534;23499.06276967004]
582,53,Dig burrow,Sand Area,Adult,{},{},[27060.600273251534;54818.77642431855;10256.113539814949]
582,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
582,59,Moving,Sand Area,Adult,{},{50},[-43609.79889019579;70916.95558308065;28035.256937954575]
583,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
583,49,Low sitting/standing (stationary),Mound,Adult,{},{10},[-26566.97825094685;63470.340798951685;-20950.156294368207]
583,50,Lying/resting (stationary),Sand Area,Adult,{59},{59},[-49939.27480377257;70092.21984900534;23499.06276967004]
583,53,Dig burrow,Sand Area,Adult,{},{},[26627.583797991276;55026.39765447378;9973.827782928944]
583,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
583,59,Moving,Sand Area,Adult,{50},{50},[-50023.56605604291;70141.93663926423;26036.63221515715]
584,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
584,49,Low sitting/standing (stationary),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
584,50,Lying/resting (stationary),Sand Area,Adult,{59},{59},[-49939.27480377257;70092.21984900534;23499.06276967004]
584,53,Moving,Sand Area,Adult,{},{},[24012.61687272787;56470.825622439384;8233.42206954956]
584,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
584,59,Low sitting/standing (stationary),Sand Area,Adult,{50},{50},[-49290.69066953659;70256.7206659317;24613.69665122032]
585,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
585,49,Low sitting/standing (stationary),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
585,50,Lying/resting (stationary),Sand Area,Adult,{59},{59},[-49939.27480377257;70092.21984900534;23499.06276967004]
585,53,Moving,Sand Area,Adult,{},{},[22922.398267215118;61342.64403993264;7616.562142186798]
585,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
585,59,Low sitting/standing (stationary),Sand Area,Adult,{50},{50},[-49468.612818956375;70156.1397049427;23193.486081540585]
586,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
586,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
586,53,Moving,Sand Area,Adult,{},{},[20063.91719635576;63809.59162276983;6705.860303506255]
586,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
586,59,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-50013.31987389922;70059.462074399;22595.895516499877]
587,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
587,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
587,53,Moving,Sand Area,Adult,{},{},[9023.604732889682;68127.52578383684;6623.098033789545]
587,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
587,59,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-50762.635618925095;69912.19794356823;21996.580410033464]
588,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
588,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
588,53,Moving,Sand Area,Adult,{},{},[4820.018076751381;68907.36908102036;7203.58837039955]
588,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
588,59,Playfight,Sand Area,Adult,{},{},[-51211.68319670856;69886.38937790692;23506.327853433788]
589,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
589,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
589,50,Playfight,Sand Area,Adult,{},{59},[-53572.85623538494;69492.98127144575;22923.539815187454]
589,53,Moving,Sand Area,Adult,{},{},[-12269.515664048493;70626.57953804731;11972.852348566055]
589,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
589,59,Playfight,Sand Area,Adult,{},{50},[-47661.4277009964;70314.98220133781;20381.161230802536]
590,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
590,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
590,50,Lying/resting (stationary),Sand Area,Adult,{},{59},[-53572.85623538494;69492.98127144575;22923.539815187454]
590,53,Moving,Sand Area,Adult,{},{},[-27204.46194977872;71736.08884117752;15849.872603275813]
590,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
590,59,Lying/resting (stationary),Sand Area,Adult,{},{50},[-47972.09361028671;70420.02762937546;22892.921194672585]
591,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
591,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
591,50,Lying/resting (stationary),Sand Area,Adult,{},{},[-53572.85623538494;69492.98127144575;22923.539815187454]
591,53,Moving,Sand Area,Adult,{},{},[-45686.345456287265;70754.24063202739;24568.277215577662]
591,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
591,60,Moving,Sand Area,Adult,{},{},[-87266.66709394753;64455.640015140176;28127.81607464701]
592,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
592,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
592,53,Moving,Sand Area,Adult,{},{},[-55432.20398497954;69290.9543421641;26409.241584835574]
592,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
592,60,Dig burrow,Sand Area,Adult,{},{},[-87340.53986930847;64695.65433692932;29791.066741466522]
593,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
593,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
593,50,Lying/resting (stationary),Sand Area,Adult,{},{53;59},[-53572.85623538494;69492.98127144575;22923.539815187454]
593,53,Low sitting/standing (stationary),Sand Area,Adult,{},{50},[-57626.71423959732;68960.20446491241;24308.431221723557]
593,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
593,59,Lying/resting (stationary),Sand Area,Adult,{},{50},[-47972.09361028671;70420.02762937546;22892.921194672585]
593,60,Moving,Sand Area,Adult,{},{},[-87343.3179860115;64509.922355398536;28727.162022061646]
594,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
594,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
594,50,Lying/resting (stationary),Sand Area,Adult,{},{53;59},[-53572.85623538494;69492.98127144575;22923.539815187454]
594,53,Low sitting/standing (stationary),Sand Area,Adult,{},{50},[-58705.04491239786;68861.61853277683;24647.208200603724]
594,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
594,59,Lying/resting (stationary),Sand Area,Adult,{},{50},[-47972.09361028671;70420.02762937546;22892.921194672585]
595,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
595,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
595,50,Lying/resting (stationary),Sand Area,Adult,{},{53;59},[-53572.85623538494;69492.98127144575;22923.539815187454]
595,53,Low sitting/standing (stationary),Sand Area,Adult,{},{50},[-60809.861379534006;68708.78275285661;25434.985662918538]
595,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
595,59,Lying/resting (stationary),Sand Area,Adult,{},{50},[-47972.09361028671;70420.02762937546;22892.921194672585]
596,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
596,49,Raised Guarding (Vigilant),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
596,50,Lying/resting (stationary),Sand Area,Adult,{},{59},[-53572.85623538494;69492.98127144575;22923.539815187454]
596,53,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-63324.95954218507;68529.42160566896;26554.31774399057]
596,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
596,59,Lying/resting (stationary),Sand Area,Adult,{},{50},[-47972.09361028671;70420.02762937546;22892.921194672585]
597,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
597,49,Low sitting/standing (stationary),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
597,50,Lying/resting (stationary),Sand Area,Adult,{},{59},[-53469.03293265402;69512.67226953804;22923.654841460288]
597,53,Moving,Sand Area,Adult,{},{},[-67391.59548137337;68229.69972576201;27202.475562969223]
597,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
597,59,Lying/resting (stationary),Sand Area,Adult,{},{50},[-47972.09361028671;70420.02762937546;22892.921194672585]
598,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
598,49,Low sitting/standing (stationary),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
598,50,Lying/resting (stationary),Sand Area,Adult,{},{59},[-53469.03293265402;69512.67226953804;22923.654841460288]
598,53,Moving,Sand Area,Adult,{},{},[-77110.07585204393;66476.58378048241;27326.82098408602]
598,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
598,59,Lying/resting (stationary),Sand Area,Adult,{},{50},[-47972.09361028671;70420.02762937546;22892.921194672585]
599,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
599,49,Low sitting/standing (stationary),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
599,50,Lying/resting (stationary),Sand Area,Adult,{},{59},[-53469.03293265402;69512.67226953804;22923.654841460288]
599,53,Moving,Sand Area,Adult,{},{},[-85974.16794517636;65056.907280251384;31156.942788936198]
599,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
599,59,Lying/resting (stationary),Sand Area,Adult,{},{50},[-48079.298978202045;70400.95499508828;22892.536416215822]
600,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
600,49,Low sitting/standing (stationary),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
600,50,Lying/resting (stationary),Sand Area,Adult,{},{59},[-53263.99511742592;69560.25861039758;22926.618678815663]
600,57,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-41657.330430299044;49919.25309637189;-18529.388598814607]
600,59,Lying/resting (stationary),Sand Area,Adult,{},{50},[-48189.254816934466;70393.87274573743;22896.910024490207]
601,10,Raised Guarding (Vigilant),Mound,Adult,{},{49},[-25909.326384335756;67588.93914861977;-21211.806275822222]
601,49,Low sitting/standing (stationary),Mound,Adult,{},{10},[-25285.213281482458;60199.25165897608;-19875.39019331336]
601,50,Lying/resting (stationary),Sand Area,Adult,{},{59},[-53263.99511742592;69560.25861039758;22926.618678815663]
