Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
619,38,Raised Guarding (Vigilant),Background,Adult,{},{},[-23971.05011239648;63631.74511873722;-27839.810760371387]
620,38,Raised Guarding (Vigilant),Background,Adult,{},{},[-23971.05011239648;63631.74511873722;-27839.810760371387]
621,38,Raised Guarding (Vigilant),Background,Adult,{},{},[-23971.05011239648;63631.74511873722;-27839.810760371387]
622,38,Raised Guarding (Vigilant),Background,Adult,{},{},[-23971.05011239648;63631.74511873722;-27839.810760371387]
622,42,Moving,Right Sand Area,Adult,{},{},[93447.96329465508;62747.58678101003;14071.784581117332]
623,38,Raised Guarding (Vigilant),Background,Adult,{},{},[-23971.05011239648;63631.74511873722;-27839.810760371387]
623,42,Moving,Right Sand Area,Adult,{},{},[92371.25064077973;62672.044690832496;12077.554041665047]
623,43,Moving,Right Sand Area,Adult,{},{},[91759.91959576309;62465.07308422774;2974.8887998582795]
624,38,Raised Guarding (Vigilant),Background,Adult,{},{},[-23971.05011239648;63631.74511873722;-27839.810760371387]
624,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[92329.1315202117;62645.817616574466;12374.017033005133]
624,43,Moving,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
624,44,Moving,Right Sand Area,Adult,{},{},[131118.39411783218;87614.26238822937;5815.838075727224]
625,38,Raised Guarding (Vigilant),Background,Adult,{},{},[-23971.05011239648;63631.74511873722;-27839.810760371387]
625,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[92329.1315202117;62645.817616574466;12374.017033005133]
625,44,Moving,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
626,38,Raised Guarding (Vigilant),Background,Adult,{},{},[-23971.05011239648;63631.74511873722;-27839.810760371387]
626,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[92329.1315202117;62645.817616574466;12374.017033005133]
627,38,Raised Guarding (Vigilant),Background,Adult,{},{},[-23971.05011239648;63631.74511873722;-27839.810760371387]
627,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[92329.1315202117;62645.817616574466;12374.017033005133]
628,38,Moving,Mound,Adult,{},{},[-23611.741229560226;64107.4172055088;-27993.243657531217]
628,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[92329.1315202117;62645.817616574466;12374.017033005133]
629,38,Moving,Mound,Adult,{},{},[-19816.39613412693;65020.833712629974;-32366.090467941016]
629,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[92426.22800510377;62543.65484416857;12370.140226197429]
630,38,Moving,Mound,Adult,{},{},[-18577.642604196444;64980.80627590045;-32782.140264304355]
630,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[92764.92904362082;62437.42763372511;12373.643266769126]
631,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
631,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93133.53756261617;62438.23844829202;12393.191853824072]
632,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
632,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93231.46735098958;62422.666548103094;12397.737536147237]
633,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
633,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93231.46735098958;62422.666548103094;12397.737536147237]
633,45,Moving,Right Sand Area,Adult,{},{},[119532.21494413167;78089.26976510137;19197.442480472848]
634,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
634,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93319.36627366394;62491.2122691758;13320.566783047281]
635,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
635,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93319.36627366394;62491.2122691758;13320.566783047281]
636,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
636,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93311.58122321963;62566.653800070286;13326.783111646771]
637,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
637,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93206.1915359199;62578.92372569442;13325.755985919386]
638,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
638,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93206.1915359199;62578.92372569442;13325.755985919386]
639,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
639,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[92979.46240180731;62590.83920778334;13314.074156032875]
640,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
640,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[92979.46240180731;62590.83920778334;13314.074156032875]
641,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
641,42,Moving,Right Sand Area,Adult,{45},{45},[90588.09483790398;63021.9322450757;11711.76507281512]
641,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{42},{42},[93184.17921888828;62561.57500833273;13119.86999194324]
642,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
642,42,Moving,Right Sand Area,Adult,{},{},[82077.31521695107;63720.08874754235;9250.919857699424]
642,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
643,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18116.85716848448;64775.50664872676;-33662.73020736873]
643,42,Moving,Right Sand Area,Adult,{},{},[78772.51199018955;63806.8507270813;9049.173429057002]
643,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
644,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18116.85716848448;64775.50664872676;-33662.73020736873]
644,42,Moving,Right Sand Area,Adult,{},{},[78078.88177651167;63822.06596200168;9105.010916711763]
644,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
645,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18116.85716848448;64775.50664872676;-33662.73020736873]
645,42,Moving,Right Sand Area,Adult,{},{},[78085.74866822362;63824.72589495778;9204.89552981779]
645,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
646,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18116.85716848448;64775.50664872676;-33662.73020736873]
646,42,Moving,Right Sand Area,Adult,{},{},[78093.91822999716;63831.980763077736;9302.714745663106]
646,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
647,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18116.85716848448;64775.50664872676;-33662.73020736873]
647,42,Moving,Right Sand Area,Adult,{},{},[78104.59506417811;63841.244968850166;9403.496777232736]
647,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
648,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
648,42,Moving,Right Sand Area,Adult,{},{},[78115.02961587906;63846.979846417904;9503.016563221812]
648,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
649,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
649,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[79501.18095564842;63817.52754312754;9588.103528738022]
649,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
650,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
650,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[78664.56271523237;63832.294142991304;9439.070051252842]
650,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
651,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
651,42,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[78093.91822999716;63831.980763077736;9302.714745663106]
651,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
652,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
652,42,Moving,Right Sand Area,Adult,{},{},[74688.7674370408;63828.000694572926;8790.961061224341]
652,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
652,46,Moving,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
653,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
653,42,Moving,Right Sand Area,Adult,{},{},[65874.1212638393;64118.3254096359;9261.463252137415]
653,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[93184.17921888828;62561.57500833273;13119.86999194324]
653,46,Moving,Sand Area,Adult,{},{},[96590.35198056698;63965.71015378833;44183.7813000381]
654,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
654,42,Moving,Right Sand Area,Adult,{},{},[50703.204908296466;65389.6344832778;10907.711343538016]
654,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[91419.77269402146;62890.732956930995;13062.072383005172]
654,46,Moving,Sand Area,Adult,{},{},[0.0;0.0;0.0]
654,47,Moving,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
654,48,Moving,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
655,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
655,42,Moving,Sand Area,Adult,{},{},[24467.10239366442;71794.39319589734;10037.898405954242]
655,45,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[80265.25644266605;64113.749768033624;17954.99220149964]
655,47,Moving,Right Sand Area,Adult,{},{},[123726.7094015181;81995.13534091413;16616.20361428708]
655,48,Moving,Sand Area,Adult,{},{},[84602.22757528722;65202.67082238197;38424.57216462493]
656,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
656,42,Moving,Sand Area,Adult,{},{},[-8356.469937324524;70458.55270385742;8056.97481238842]
656,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[47237.04906989634;68251.05232524872;26694.80574158579]
656,47,Moving,Right Sand Area,Adult,{},{},[80396.12861061096;63984.290377140045;14836.957078874111]
656,49,Moving,Sand Area,Adult,{},{},[19868.86176496744;12934.482221350074;8709.326184511185]
657,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
657,42,Moving,Around Mound,Adult,{},{},[-42872.33699834347;63604.966738417745;2893.045922085643]
657,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-16103.630138166249;73693.49270918965;27705.308047689497]
657,47,Moving,Right Sand Area,Adult,{},{},[45068.30618172884;66207.19845151901;12438.014736071229]
657,48,Moving,Sand Area,Adult,{},{},[-60911.18116822839;62297.865768164396;48298.139616042376]
658,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
658,42,Moving,Sand Area,Adult,{},{},[-53230.69773221016;61589.37526798248;3505.826267927885]
658,45,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-39547.23129272461;65483.243309020996;23147.915941476822]
658,47,Moving,Around Mound,Adult,{},{},[-1763.4723662908655;68169.59972120076;-152.15920025912783]
658,48,Moving,Sand Area,Adult,{},{},[-55570.055460982025;62798.561728961766;37578.500669278204]
659,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
659,42,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-53540.4567373693;61513.153274573386;2472.7071670931764]
659,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-38148.05777922273;65742.58500431478;22336.3855785802]
659,47,Moving,Mound,Adult,{},{},[-23014.180003762245;66187.97480344772;-20581.085585176945]
659,48,Moving,Sand Area,Adult,{},{},[-45355.15282714367;64300.33766412735;26646.405649334192]
660,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
660,42,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-53540.4567373693;61513.153274573386;2472.7071670931764]
660,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{48},[-38251.91804371774;65725.6010876596;22427.62602684647]
660,47,Moving,Mound,Adult,{},{},[-25106.9667932;59560.721810702235;-22076.942297309637]
660,48,Dig burrow,Sand Area,Adult,{},{45},[-44130.06859207153;64139.516204833984;22330.48873233795]
661,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
661,42,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-53540.4567373693;61513.153274573386;2472.7071670931764]
661,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{48},[-38377.66819128394;65721.07585275173;22616.773858353496]
661,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
661,48,Dig burrow,Sand Area,Adult,{},{45},[-43959.016581933945;64202.14229308441;22339.42712006718]
662,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
662,42,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-53540.4567373693;61513.153274573386;2472.7071670931764]
662,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{48},[-38429.04427318275;65738.88820195198;22899.58910162002]
662,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
662,48,Dig burrow,Sand Area,Adult,{},{45},[-43680.74804162979;64256.80460703373;22343.307029873133]
662,50,Moving,Sand Area,Adult,{},{},[-43941.517339468;64998.47330069542;30747.933136105537]
663,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
663,42,Moving,Sand Area,Adult,{},{},[-42956.341599829495;63614.60817270726;6772.309993787669]
663,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{48},[-38565.553317666054;65732.5251967907;23179.623687326908]
663,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
663,48,Dig burrow,Sand Area,Adult,{},{50;45},[-43410.754073783755;64330.99972103536;22350.899386815727]
663,50,Moving,Sand Area,Adult,{},{48},[-46991.68436965719;64152.31803339347;29188.646047608927]
664,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
664,42,Moving,Sand Area,Adult,{},{},[-37780.06736701727;64926.73767015338;12119.342021375895]
664,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{48},[-38694.62825008482;65729.68109440804;23367.75243217498]
664,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
664,48,Dig burrow,Sand Area,Adult,{},{45},[-43242.84892810136;64395.59050484002;22358.580996397883]
664,50,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-51165.741129249334;63036.07547496259;25098.178756929934]
665,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
665,42,Moving,Sand Area,Adult,{},{48},[-37740.30386650562;65006.294974818826;13251.663612429053]
665,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{48},[-38889.39883022383;65694.08278821409;23460.91378694959]
665,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
665,48,Dig burrow,Sand Area,Adult,{},{42;45},[-36389.93224795535;65800.25750403851;18578.72251497768]
665,50,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-50608.83566914499;63177.441092684865;25109.542775660753]
666,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
666,42,Moving,Sand Area,Adult,{},{48},[-38057.604811668396;64914.349621772766;12982.581371039152]
666,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{48},[-38889.39883022383;65694.08278821409;23460.91378694959]
666,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
666,48,Dig burrow,Sand Area,Adult,{},{42;45},[-36246.45437502861;65881.4136942029;18681.870698973536]
666,50,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-50412.52551141381;63209.06698486209;25105.76690913737]
666,51,Moving,Sand Area,Adult,{},{},[-24815.105811998248;72372.91993504763;37190.45171812922]
666,52,Moving,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
667,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
667,42,Moving,Sand Area,Adult,{},{48},[-38201.062971357256;64849.70878940821;12801.802249145694]
667,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{48},[-38889.39883022383;65694.08278821409;23460.91378694959]
667,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
667,48,Dig burrow,Sand Area,Adult,{},{42;45},[-36363.19724340364;65876.75120128691;18864.896203976125]
667,50,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-50412.52551141381;63209.06698486209;25105.76690913737]
667,51,Moving,Sand Area,Adult,{},{},[-19415.431685723364;72974.71322488785;25502.50978616625]
667,52,Moving,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
668,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
668,42,Moving,Sand Area,Adult,{},{50},[-50088.78582474589;62564.114573061466;17862.87689190358]
668,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-38889.39883022383;65694.08278821409;23460.91378694959]
668,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
668,50,High sitting/standing (Vigilant),Sand Area,Adult,{},{42},[-50412.52551141381;63209.06698486209;25105.76690913737]
668,51,Moving,Sand Area,Adult,{},{},[-29571.993967212737;68554.84739945829;19765.02089907229]
668,52,Moving,Right Sand Area,Adult,{},{},[122493.37994372845;80196.73189669847;18143.681999072433]
669,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
669,42,High sitting/standing (Vigilant),Sand Area,Adult,{},{50},[-53191.168744470924;62344.71028765291;20484.195443725213]
669,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-38889.39883022383;65694.08278821409;23460.91378694959]
669,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
669,50,High sitting/standing (Vigilant),Sand Area,Adult,{},{42},[-50412.52551141381;63209.06698486209;25105.76690913737]
669,52,Moving,Right Sand Area,Adult,{},{},[111142.08170330524;72630.0249479413;19505.437239557505]
669,53,Carry pup,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
669,54,None,Right Sand Area,Pup,{},{},[0.0;0.0;0.0]
670,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
670,42,High sitting/standing (Vigilant),Sand Area,Adult,{},{50},[-53383.405979741365;62382.95780122653;21512.70831173472]
670,45,Playfight,Sand Area,Adult,{},{51},[-39186.3672754094;65765.14006513357;24519.97131196782]
670,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
670,48,Moving,Sand Area,Adult,{},{51},[-39026.14817458391;64723.858452409506;14610.40849789232]
670,50,High sitting/standing (Vigilant),Sand Area,Adult,{},{42},[-50412.52551141381;63209.06698486209;25105.76690913737]
670,51,Playfight,Sand Area,Adult,{},{48;45},[-37103.139971937984;65768.22388705611;19668.114212008193]
670,52,Moving,Right Sand Area,Adult,{53},{53;54},[93248.66516786814;62869.99142673612;15500.985925808549]
670,53,Carry pup,Right Sand Area,Adult,{52;54},{52;54},[90769.57700157166;62971.135374836624;12731.509131906554]
670,54,None,Right Sand Area,Pup,{53},{52;53},[89188.94007507712;63142.97253425792;10331.454590663314]
671,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
671,42,High sitting/standing (Vigilant),Sand Area,Adult,{},{50},[-53444.866496589035;62400.67343366146;21795.64387350902]
671,45,Moving,Sand Area,Adult,{},{51},[-42009.30912540853;64639.898971542716;21457.059366613626]
671,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
671,48,Moving,Sand Area,Adult,{},{},[-38169.22816801071;64791.77906000614;10815.317291587591]
671,50,High sitting/standing (Vigilant),Sand Area,Adult,{},{42},[-50085.262549404055;63373.91927690059;25704.52674162388]
671,51,Moving,Sand Area,Adult,{},{45},[-36040.57514446974;66078.04341638088;19445.65204703808]
671,52,Moving,Right Sand Area,Adult,{},{53},[85542.10192539543;63538.76201343164;14177.190330322832]
671,53,Carry pup,Right Sand Area,Adult,{},{52;54},[78128.19867968559;63945.610339313745;11674.754359405488]
671,54,None,Right Sand Area,Pup,{},{53},[74824.29351636767;63824.91812277958;8701.419610726647]
672,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
672,42,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-53444.866496589035;62400.67343366146;21795.64387350902]
672,45,Moving,Sand Area,Adult,{},{},[-46791.73593598604;63002.29915817082;15966.523645497859]
672,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
672,48,Moving,Sand Area,Adult,{},{},[-38497.943480707705;64711.909662507474;10549.062108024955]
672,50,Moving,Sand Area,Adult,{},{51},[-34535.90922164917;67511.88990718126;25543.987170353532]
672,51,High sitting/standing (Vigilant),Sand Area,Adult,{},{50},[-38393.22979272157;65323.51283822954;19057.270996738225]
672,52,Moving,Right Sand Area,Adult,{},{},[65409.06246355176;64471.41376657784;12736.960234686732]
672,53,Carry pup,Right Sticks Area,Adult,{},{54},[55379.878126859665;64328.25956732035;7574.816007718444]
672,54,None,Right Sticks Area,Pup,{},{53},[52096.04019087553;63800.32930615544;4722.820308275521]
673,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
673,42,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-52977.71650399268;62560.29872612655;22920.433135531843]
673,45,Moving,Sand Area,Adult,{},{},[-29556.96853774786;67546.71287536621;11817.626046150923]
673,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
673,48,Moving,Sand Area,Adult,{},{},[-38416.87375552952;64729.234103847295;10637.23611510545]
673,50,Moving,Sand Area,Adult,{},{},[-7606.329322146252;74032.9514952153;21298.474747234955]
673,51,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-37951.73152594268;65729.57274677604;21683.662413349375]
673,52,Moving,Right Sand Area,Adult,{},{53},[42613.19901846349;66116.78064107895;11098.309012312442]
673,53,Carry pup,Right Sticks Area,Adult,{},{52;54},[38336.290873631835;65634.24074393511;9114.866936473176]
673,54,None,Right Sticks Area,Pup,{},{53},[33472.64938335121;64787.29912755638;6334.436830732971]
674,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
674,42,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-50985.47403333336;62812.32640626654;22417.171531090513]
674,45,Moving,Sand Area,Adult,{},{},[-6803.87106080493;71673.57327409834;11568.162830992602]
674,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
674,48,Dig burrow,Sand Area,Adult,{},{},[-36230.93624838069;65364.50198459253;12001.708996361122]
674,50,Moving,Sand Area,Adult,{},{},[9577.905767053366;73496.97434148192;12247.52873697877]
674,51,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-38183.64232444763;66285.16493368149;26242.46300035715]
674,52,Moving,Sand Area,Adult,{},{53},[20028.512335062027;73040.59995698929;10144.641179472208]
674,53,Carry pup,Sand Area,Adult,{},{52;54},[16060.729725793004;71795.44753801823;7163.589517459273]
674,54,None,Sand Area,Pup,{},{53},[11190.498858669773;70352.83291213214;4952.926343631931]
675,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
675,42,Moving,Sand Area,Adult,{48},{48},[-32385.939821511507;66239.11926358938;9466.023303754628]
675,45,Interact with pup,Sand Area,Adult,{54},{50;53;54},[843.2085084582213;71314.3098076582;6879.123699946329]
675,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
675,48,Dig burrow,Sand Area,Adult,{42},{42},[-34716.09557763487;65791.83668136597;12232.35331216827]
675,50,Interact with pup,Sand Area,Adult,{53},{53;54;45},[5271.816541977227;71618.44640487432;7495.15930115059]
675,51,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-38251.43124675006;66253.63994167745;26139.57972029969]
675,53,Carry pup,Sand Area,Adult,{50},{50;54;45},[6698.4387561529875;69884.10433650017;4248.816192522645]
675,54,None,Around Mound,Pup,{45},{50;53;45},[2103.8000087616965;70054.81600570679;4603.504750533029]
676,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
676,42,Moving,Around Mound,Adult,{},{},[-8534.956935891882;69840.26290020347;5856.474894324318]
676,45,Interact with pup,Sand Area,Adult,{50;54},{50;53;54},[597.181544569321;71069.26398658752;6416.048955798149]
676,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
676,48,Moving,Sand Area,Adult,{},{},[-27411.306792728603;67979.29773116112;9731.494627226144]
676,50,Interact with pup,Sand Area,Adult,{54;45},{53;54;45},[4227.019922746345;71526.1571932137;7276.805737285875]
676,51,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-38321.950412750244;66218.21832096577;26038.388117857277]
676,53,Carry pup,Around Mound,Adult,{54},{50;54;45},[3981.6751173031516;68719.88187225908;2187.7318318306934]
676,54,None,Around Mound,Pup,{50;53;45},{50;53;45},[1928.7786791422404;70104.3975212276;4683.7677850257605]
677,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
677,42,Interact with pup,Around Mound,Adult,{45},{50;45;53;52;54},[-2339.2537674829364;70051.20613008738;4959.354552011937]
