Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
440,30,Low sitting/standing (stationary),Waiting Area,Adult,{53;41},{53;41;57},[11468.65177410841;46191.29998409748;-16257.990208432078]
440,41,Foraging,Foraging,Adult,{30;57},{53;30;57},[13976.369163978845;43813.565936505795;-16896.04079295695]
440,53,Foraging,Foraging,Adult,{30},{30;41},[9309.293470293283;43402.74802672863;-16430.497837521136]
440,57,Foraging,Waiting Area,Adult,{41},{30;41},[17390.34930575639;45301.39223121852;-16649.020420897752]
440,62,High sitting/standing (Vigilant),Background,Adult,{},{},[38747.90515613556;38335.372750520706;-21642.421327859163]
441,30,Low sitting/standing (stationary),Waiting Area,Adult,{53;41},{53;41;57},[11468.65177410841;46191.29998409748;-16257.990208432078]
441,41,Foraging,Foraging,Adult,{30;57},{53;30;57},[13920.13841373194;43817.092240698636;-16887.84650925733]
441,53,Foraging,Foraging,Adult,{30},{30;41;57},[9353.031089022756;43376.510868385434;-16487.003058541566]
441,57,Foraging,Waiting Area,Adult,{41},{53;30;41},[16787.284350384027;44375.163832210004;-16385.401385663077]
441,62,High sitting/standing (Vigilant),Background,Adult,{},{},[38747.90515613556;38335.372750520706;-21642.421327859163]
442,30,Low sitting/standing (stationary),Waiting Area,Adult,{53;41},{53;41;57},[11468.65177410841;46191.29998409748;-16257.990208432078]
442,41,Foraging,Foraging,Adult,{30;57},{53;30;57},[13920.13841373194;43817.092240698636;-16887.84650925733]
442,53,Foraging,Foraging,Adult,{30},{30;41;57},[9353.031089022756;43376.510868385434;-16487.003058541566]
442,57,Foraging,Waiting Area,Adult,{41},{53;30;41},[16557.101313466206;44408.21227994561;-16412.866860689595]
442,62,Low sitting/standing (stationary),Background,Adult,{},{},[38069.06094652414;38341.3133148253;-21724.005668371916]
443,30,Low sitting/standing (stationary),Waiting Area,Adult,{53;41},{53;41;57},[11468.65177410841;46191.29998409748;-16257.990208432078]
443,41,High sitting/standing (Vigilant),Foraging,Adult,{30;57},{53;30;57},[13862.950074613094;43819.59827375412;-16879.2499396801]
443,53,Foraging,Foraging,Adult,{30},{30;41;57},[9353.031089022756;43376.510868385434;-16487.003058541566]
443,57,Foraging,Waiting Area,Adult,{41},{53;30;41},[16205.43491089344;44316.45003378391;-16560.14445118606]
443,62,Low sitting/standing (stationary),Background,Adult,{},{},[38141.633587896824;38337.42388159037;-21741.00380769372]
444,30,Low sitting/standing (stationary),Waiting Area,Adult,{53;41},{53;41;57},[11419.842098234221;46236.525875501335;-16262.71528878808]
444,41,High sitting/standing (Vigilant),Foraging,Adult,{30;57},{53;30;57},[13490.139922499657;43915.05550992489;-16842.741268098354]
444,53,Foraging,Foraging,Adult,{30},{30;41;57},[9353.031089022756;43376.510868385434;-16487.003058541566]
444,57,Foraging,Foraging,Adult,{41},{53;30;41},[15850.871405422688;44172.42517602444;-16572.471956193447]
444,62,Low sitting/standing (stationary),Background,Adult,{},{},[38211.96215137839;38330.87677283585;-21755.99059662223]
445,41,Foraging,Foraging,Adult,{53;57},{53;57},[13130.752775084227;43781.08679829538;-17093.128199905157]
445,53,Foraging,Foraging,Adult,{41},{41;57},[9549.628060638905;43434.5365062803;-16364.949211604893]
445,57,Foraging,Foraging,Adult,{41},{53;41},[15734.010107833892;44179.404554437846;-16553.368897855282]
445,62,Low sitting/standing (stationary),Background,Adult,{},{},[38275.8685413003;38318.99640874565;-21768.99580644071]
446,41,Foraging,Foraging,Adult,{53;57},{53;57},[12911.288750013337;43669.44250591844;-17194.430043704808]
446,53,Foraging,Foraging,Adult,{41},{41;57},[9760.777752764523;43293.034869745374;-16700.47839454934]
446,57,Foraging,Foraging,Adult,{41},{53;41},[15760.445431340486;44116.05562798679;-16659.48091956973]
446,62,Low sitting/standing (stationary),Background,Adult,{},{},[38397.597324579954;38287.07917332649;-21787.335265934467]
447,41,Foraging,Foraging,Adult,{53;57},{53;57},[13036.82983636111;43426.07409924269;-17489.281361550093]
447,53,Foraging,Foraging,Adult,{41},{41;57},[10070.024099946022;43282.118302479386;-16982.578856915236]
447,57,Foraging,Foraging,Adult,{41},{53;41},[15903.727192230523;44167.64782488346;-16640.313681066036]
447,61,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24169.14257079363;39383.447533130646;-24195.306983292103]
447,62,Low sitting/standing (stationary),Background,Adult,{},{},[38397.597324579954;38287.07917332649;-21787.335265934467]
448,41,Foraging,Foraging,Adult,{53;57},{53;57},[13350.803163340315;43360.62968900055;-17642.966652698815]
448,53,Foraging,Foraging,Adult,{41},{41;57},[10251.643529424444;43201.07628971338;-17220.05628157407]
448,57,Foraging,Foraging,Adult,{41},{53;41},[16040.630862534046;44208.59472322464;-16619.380479335785]
448,61,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24052.858352705836;39400.175414189696;-24235.655158609152]
448,62,Low sitting/standing (stationary),Background,Adult,{},{},[38397.597324579954;38287.07917332649;-21787.335265934467]
449,41,Foraging,Foraging,Adult,{53;57},{53;57},[13621.817969232798;43160.645295619965;-18456.715176165104]
449,53,Foraging,Foraging,Adult,{41},{41;57},[10983.24432185851;43233.47259513661;-17357.70957570523]
449,57,Foraging,Foraging,Adult,{41},{53;41},[15919.039759051055;44201.30871156603;-16592.963073629886]
449,61,High sitting/standing (Vigilant),Foraging,Adult,{64},{64},[23957.237367406487;39450.08913516998;-24232.72869026661]
449,62,Low sitting/standing (stationary),Background,Adult,{},{},[38397.597324579954;38287.07917332649;-21787.335265934467]
449,64,Moving,Foraging,Adult,{61},{61},[23622.644020318985;40262.89031839371;-22883.74558055401]
450,53,Foraging,Foraging,Adult,{},{57},[11335.625498712063;43298.14928755164;-17441.723266795278]
450,57,Foraging,Foraging,Adult,{},{53;64},[15701.19281065464;44111.908886790276;-16645.637323200703]
450,62,Low sitting/standing (stationary),Background,Adult,{},{},[38397.597324579954;38287.07917332649;-21787.335265934467]
450,64,Moving,Foraging,Adult,{},{57},[20904.03558960557;41892.5294816643;-21976.37352743745]
451,53,Foraging,Foraging,Adult,{},{57},[12211.867134965956;43407.03164809942;-17634.790214553475]
451,57,Foraging,Foraging,Adult,{},{53},[16072.85561478138;44162.1837182641;-16730.877999693155]
451,62,Low sitting/standing (stationary),Background,Adult,{},{},[38397.597324579954;38287.07917332649;-21787.335265934467]
451,64,Moving,Foraging,Adult,{},{},[23860.18304562755;39709.14782408252;-23887.35001638718]
452,53,Foraging,Foraging,Adult,{},{57},[12211.867134965956;43407.03164809942;-17634.790214553475]
452,57,Foraging,Foraging,Adult,{},{53},[16534.65465035662;44144.376317217946;-16869.23020271212]
452,62,Low sitting/standing (stationary),Background,Adult,{},{},[38397.597324579954;38287.07917332649;-21787.335265934467]
452,64,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24134.090009439737;39536.104028224945;-23943.106653140858]
453,53,Foraging,Foraging,Adult,{},{57},[12211.867134965956;43407.03164809942;-17634.790214553475]
453,57,Foraging,Foraging,Adult,{},{53},[16664.323518797755;44048.70426155999;-17045.697585703805]
453,64,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24382.39441639185;39425.10784852505;-23959.260326355696]
453,65,Moving,Background,Adult,{},{},[38076.56315109879;38269.16203093529;-21888.455836925656]
454,53,Foraging,Foraging,Adult,{},{57},[12280.886456310749;43434.91027984023;-17595.880935251713]
454,57,Foraging,Foraging,Adult,{},{53},[16578.76330537349;44000.659110456705;-17133.962492473423]
454,64,Moving,Background,Adult,{},{},[27071.000798784196;37932.23232571781;-26828.232732772827]
455,53,Foraging,Foraging,Adult,{57},{57},[12709.480031996965;43341.25569885969;-17639.71651312709]
455,57,Foraging,Foraging,Adult,{53},{53},[16566.85770071298;44093.478494256735;-16979.063719138503]
455,64,Moving,Background,Adult,{},{},[27543.41180795431;37923.6988350153;-27471.13827353716]
456,41,High sitting/standing (Vigilant),Foraging,Adult,{57},{57},[13566.53885295242;43167.55894680321;-18450.251576043665]
456,57,High sitting/standing (Vigilant),Foraging,Adult,{41},{41},[16508.86180261895;44094.9691009298;-16969.468590643257]
456,63,Moving,Foraging,Adult,{},{},[5012.270133495331;46498.37693166733;-15660.043128430843]
456,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27881.214910298586;37999.6237641722;-27994.969875857234]
456,65,High sitting/standing (Vigilant),Background,Adult,{},{},[38076.56315109879;38269.16203093529;-21888.455836925656]
457,41,High sitting/standing (Vigilant),Foraging,Adult,{57},{53;60;57},[13690.857296809554;43169.6049451828;-18353.619043648243]
457,53,Moving,Foraging,Adult,{60},{41;60;57},[18893.956419855356;42028.16098868847;-21704.649972230196]
457,57,High sitting/standing (Vigilant),Foraging,Adult,{41},{53;41;60},[16566.85770071298;44093.478494256735;-16979.063719138503]
457,60,High sitting/standing (Vigilant),Foraging,Adult,{53},{53;41;57},[20886.465028822422;42798.59566300362;-19839.80455781892]
457,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27880.606095075607;37996.01103654504;-28056.602851614356]
457,65,High sitting/standing (Vigilant),Background,Adult,{},{},[38076.56315109879;38269.16203093529;-21888.455836925656]
458,41,High sitting/standing (Vigilant),Foraging,Adult,{57},{53;60;57},[13690.857296809554;43169.6049451828;-18353.619043648243]
458,53,High sitting/standing (Vigilant),Foraging,Adult,{60},{63;41;60;57},[18836.755779299885;42036.81230303645;-21694.18049870804]
458,57,Low sitting/standing (stationary),Foraging,Adult,{41},{53;41;60},[16383.657281287014;44075.36125892401;-16940.257928818464]
458,60,High sitting/standing (Vigilant),Foraging,Adult,{53},{53;63;41;57},[20925.414906710386;42864.67268829048;-19688.880714580417]
458,63,Moving,Foraging,Adult,{},{53;64;60},[23251.78364995867;39958.44997803494;-23842.350061437115]
458,64,Raised Guarding (Vigilant),Background,Adult,{},{63},[27792.02980557084;37867.9999845624;-28092.07207110524]
458,65,High sitting/standing (Vigilant),Background,Adult,{},{},[38076.56315109879;38269.16203093529;-21888.455836925656]
459,41,High sitting/standing (Vigilant),Foraging,Adult,{57},{53;60;57},[13690.857296809554;43169.6049451828;-18353.619043648243]
459,53,High sitting/standing (Vigilant),Foraging,Adult,{60},{63;41;60;57},[18836.755779299885;42036.81230303645;-21694.18049870804]
459,57,Foraging,Foraging,Adult,{41},{53;41;60},[16169.238701239228;44126.565811634064;-16857.237877853215]
459,60,High sitting/standing (Vigilant),Foraging,Adult,{53},{53;63;41;57},[21014.257170192897;42905.48078791797;-19598.986612811685]
459,63,High sitting/standing (Vigilant),Foraging,Adult,{},{53;64;60},[23979.58461951092;39698.066520147026;-23786.720333527774]
459,64,Raised Guarding (Vigilant),Background,Adult,{},{63},[27798.905700810254;37875.15168749541;-28164.187010552734]
459,65,High sitting/standing (Vigilant),Background,Adult,{},{},[38076.56315109879;38269.16203093529;-21888.455836925656]
460,41,High sitting/standing (Vigilant),Foraging,Adult,{57},{53;60;57},[13634.917179722339;43171.21919104457;-18344.88576038927]
460,53,High sitting/standing (Vigilant),Foraging,Adult,{60},{63;41;60;57},[18348.924700304866;42142.480680886656;-21506.13286413811]
460,57,Foraging,Foraging,Adult,{41},{53;41;60},[16112.442411962897;44131.11480894685;-16846.571871623397]
460,60,High sitting/standing (Vigilant),Foraging,Adult,{53},{53;63;41;57},[21028.481826618314;42931.35883370042;-19548.143802955747]
460,63,High sitting/standing (Vigilant),Foraging,Adult,{},{53;64;60},[23880.673778295517;39745.630751132965;-23783.26841211319]
460,64,Raised Guarding (Vigilant),Background,Adult,{},{63},[27798.905700810254;37875.15168749541;-28164.187010552734]
461,41,Low sitting/standing (stationary),Foraging,Adult,{57},{60;57},[13579.964469620027;43176.437321834266;-18335.581405658275]
461,57,Foraging,Foraging,Adult,{41},{41;60},[16051.267376188189;44130.71218602359;-16836.205312561244]
461,60,Moving,Foraging,Adult,{},{63;41;57},[20641.032798431814;43014.73302458972;-19373.58343180269]
461,63,High sitting/standing (Vigilant),Foraging,Adult,{},{64;60},[23837.843112409115;39779.0011626482;-23726.17158843577]
461,64,Raised Guarding (Vigilant),Background,Adult,{},{63},[27798.905700810254;37875.15168749541;-28164.187010552734]
462,41,Foraging,Foraging,Adult,{57},{60;57},[13052.357705811039;43239.97100428864;-17962.911041760817]
462,57,Foraging,Foraging,Adult,{41},{41;60},[16211.419109381735;44207.5470777601;-16709.001593835652]
462,60,High sitting/standing (Vigilant),Foraging,Adult,{},{63;41;57},[20540.95555601269;42744.92731823027;-19993.557547427714]
462,63,High sitting/standing (Vigilant),Foraging,Adult,{},{64;60},[23786.304020747542;39798.36698266864;-23720.82224431634]
462,64,Raised Guarding (Vigilant),Background,Adult,{},{63},[27798.905700810254;37875.15168749541;-28164.187010552734]
463,41,Low sitting/standing (stationary),Foraging,Adult,{57},{57},[13052.357705811039;43239.97100428864;-17962.911041760817]
463,57,Low sitting/standing (stationary),Foraging,Adult,{41},{41;60},[16346.75688284915;44236.74357550964;-16683.369935803115]
463,60,High sitting/standing (Vigilant),Foraging,Adult,{},{57},[21048.533725589514;42756.794848538935;-19922.18433675915]
463,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27798.905700810254;37875.15168749541;-28164.187010552734]
464,41,Low sitting/standing (stationary),Foraging,Adult,{57},{57},[12829.621199287474;43239.412873744965;-17862.834457337856]
464,57,Low sitting/standing (stationary),Foraging,Adult,{41},{41;60},[16346.75688284915;44236.74357550964;-16683.369935803115]
464,60,High sitting/standing (Vigilant),Foraging,Adult,{},{57},[21048.533725589514;42756.794848538935;-19922.18433675915]
464,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27850.583857372403;37951.82798191905;-28089.996687725186]
465,41,High sitting/standing (Vigilant),Foraging,Adult,{57},{57},[12720.64445734024;43255.211164951324;-17849.1139626503]
465,57,Low sitting/standing (stationary),Foraging,Adult,{41},{41;60},[16346.75688284915;44236.74357550964;-16683.369935803115]
465,60,High sitting/standing (Vigilant),Foraging,Adult,{},{57},[21048.533725589514;42756.794848538935;-19922.18433675915]
465,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27775.078645372763;38031.11884826049;-28110.935850258917]
465,66,Moving,Background,Adult,{},{},[38045.38777697086;38316.34324514866;-21773.06267157942]
466,41,High sitting/standing (Vigilant),Foraging,Adult,{57},{57},[12720.64445734024;43255.211164951324;-17849.1139626503]
466,57,Foraging,Foraging,Adult,{41},{41;60},[16346.75688284915;44236.74357550964;-16683.369935803115]
466,60,High sitting/standing (Vigilant),Foraging,Adult,{},{57},[21048.533725589514;42756.794848538935;-19922.18433675915]
466,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27775.078645372763;38031.11884826049;-28110.935850258917]
467,41,High sitting/standing (Vigilant),Foraging,Adult,{57},{57},[12774.679836251773;43244.83305878192;-17855.040636260062]
467,57,Foraging,Foraging,Adult,{41},{41;60},[16346.75688284915;44236.74357550964;-16683.369935803115]
467,60,High sitting/standing (Vigilant),Foraging,Adult,{},{57},[21062.694749340415;42780.28607694805;-19874.014308974147]
467,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27775.078645372763;38031.11884826049;-28110.935850258917]
468,41,High sitting/standing (Vigilant),Foraging,Adult,{57},{57},[12774.679836251773;43244.83305878192;-17855.040636260062]
468,57,Foraging,Foraging,Adult,{41},{41;60},[16286.98135749437;44237.340580530465;-16673.66823591292]
468,60,High sitting/standing (Vigilant),Foraging,Adult,{},{57},[21062.694749340415;42780.28607694805;-19874.014308974147]
468,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27785.181110456586;37949.430618554354;-28134.6535757035]
469,41,Foraging,Foraging,Adult,{57},{57},[13052.357705811039;43239.97100428864;-17962.911041760817]
469,57,Foraging,Foraging,Adult,{41},{41;60},[16225.479746818542;44231.50854873657;-16659.672607421875]
469,60,High sitting/standing (Vigilant),Foraging,Adult,{},{57},[20898.501141294837;42820.641382053494;-19790.875880859792]
469,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27785.181110456586;37949.430618554354;-28134.6535757035]
470,41,Foraging,Foraging,Adult,{57},{60;57},[13234.260268146172;43262.8519314155;-17943.355707921088]
470,57,Foraging,Foraging,Adult,{41},{41;60},[16225.479746818542;44231.50854873657;-16659.672607421875]
470,60,High sitting/standing (Vigilant),Foraging,Adult,{},{41;67;57},[20809.09773800522;42876.308927349746;-19667.32465737313]
470,64,Raised Guarding (Vigilant),Background,Adult,{},{67},[27792.02980557084;37867.9999845624;-28092.07207110524]
470,67,Moving,Foraging,Adult,{},{64;60},[23502.681133903563;40172.61173385382;-23126.698798775673]
471,41,Foraging,Foraging,Adult,{67;57},{60;67;57},[13341.751767739654;43256.36221516132;-18023.025757431984]
471,57,Foraging,Foraging,Adult,{41},{41;60;67},[16225.479746818542;44231.50854873657;-16659.672607421875]
471,60,High sitting/standing (Vigilant),Foraging,Adult,{},{41;67;57},[20787.262797940522;43047.48113570362;-19291.892293591052]
471,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27792.02980557084;37867.9999845624;-28092.07207110524]
471,67,Moving,Foraging,Adult,{41},{41;60;57},[14072.97999595385;42640.22562224418;-20092.41881540045]
472,41,Foraging,Foraging,Adult,{67;57},{60;67;57},[13389.423623131588;43245.48254554719;-18087.384708922356]
472,57,Foraging,Foraging,Adult,{41;67},{41;60;67},[16161.41378231626;44215.53308941424;-16643.961295047775]
472,60,High sitting/standing (Vigilant),Foraging,Adult,{},{41;67;57},[19751.649825781584;43191.13664135337;-19065.557730838656]
472,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27792.02980557084;37867.9999845624;-28092.07207110524]
472,67,Moving,Foraging,Adult,{41;57},{41;60;57},[13919.749923154712;44076.61865597963;-16555.094335474074]
473,41,Foraging,Foraging,Adult,{67;57},{60;67;57},[13389.423623131588;43245.48254554719;-18087.384708922356]
473,57,Foraging,Foraging,Adult,{41;60;67},{41;60;67},[16099.390484265983;44209.21612557024;-16629.337004687637]
473,60,Foraging,Foraging,Adult,{57},{41;67;57},[18819.132918305695;43281.625051379204;-18906.098436251283]
473,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27798.905700810254;37875.15168749541;-28164.187010552734]
473,67,Moving,Foraging,Adult,{41;57},{41;60;57},[13097.065570168197;44075.02693989873;-16587.926384843886]
474,41,Foraging,Foraging,Adult,{67;57},{60;67;57},[13503.878778971732;43239.12076599896;-18105.96059667319]
474,57,Foraging,Foraging,Adult,{41;60;67},{41;60;67},[16099.390484265983;44209.21612557024;-16629.337004687637]
474,60,Foraging,Foraging,Adult,{57},{41;67;57},[18380.95830858685;43359.62849397957;-18663.023728461936]
474,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27798.905700810254;37875.15168749541;-28164.187010552734]
474,67,Moving,Foraging,Adult,{41;57},{41;60;57},[12987.705577716231;44092.477637749165;-16575.531533371657]
475,41,Foraging,Foraging,Adult,{67;57},{60;67;57},[13626.216640852392;43254.78709358722;-18074.03449614346]
475,57,Foraging,Foraging,Adult,{41;60;67},{41;60;67},[16225.479746818542;44231.50854873657;-16659.672607421875]
475,60,Foraging,Foraging,Adult,{57},{41;67;57},[18082.391003372148;43267.32472315431;-18872.963050434366]
475,64,Raised Guarding (Vigilant),Background,Adult,{},{},[27772.52206864208;37928.785093955696;-28183.55250173807]
475,67,Moving,Foraging,Adult,{41;57},{41;60;57},[12987.705577716231;44092.477637749165;-16575.531533371657]
476,41,Foraging,Foraging,Adult,{67;57},{60;67;57},[13306.197902023792;43189.550409033895;-18170.982475966215]
476,57,Foraging,Foraging,Adult,{41;60;67},{41;60;67},[16225.479746818542;44231.50854873657;-16659.672607421875]
476,60,Foraging,Foraging,Adult,{57},{41;67;57},[17731.879682641476;43287.99608915299;-18812.186019308865]
476,64,Moving,Background,Adult,{},{},[26846.523757219315;38535.91364979744;-25095.260158643126]
476,67,Moving,Foraging,Adult,{41;57},{41;60;57},[12987.705577716231;44092.477637749165;-16575.531533371657]
477,41,High sitting/standing (Vigilant),Foraging,Adult,{67;57},{60;67;57},[13523.980863794684;43180.55882650614;-18327.910707071424]
477,57,Foraging,Foraging,Adult,{41;60;67},{41;60;67},[16225.479746818542;44231.50854873657;-16659.672607421875]
477,60,Low sitting/standing (stationary),Foraging,Adult,{57},{41;67;57},[17731.879682641476;43287.99608915299;-18812.186019308865]
477,67,Low sitting/standing (stationary),Foraging,Adult,{41;57},{41;60;57},[12987.705577716231;44092.477637749165;-16575.531533371657]
478,41,High sitting/standing (Vigilant),Foraging,Adult,{67;57},{60;67;57},[13579.964469620027;43176.437321834266;-18335.581405658275]
478,57,Foraging,Foraging,Adult,{41;60;67},{41;60;67},[16346.75688284915;44236.74357550964;-16683.369935803115]
478,60,Low sitting/standing (stationary),Foraging,Adult,{57},{41;67;57},[17731.879682641476;43287.99608915299;-18812.186019308865]
478,67,Low sitting/standing (stationary),Foraging,Adult,{41;57},{41;60;57},[12987.705577716231;44092.477637749165;-16575.531533371657]
479,41,High sitting/standing (Vigilant),Foraging,Adult,{67;57},{60;67;57},[13579.964469620027;43176.437321834266;-18335.581405658275]
479,57,Foraging,Foraging,Adult,{41;60;67},{41;60;67},[16346.75688284915;44236.74357550964;-16683.369935803115]
479,60,Low sitting/standing (stationary),Foraging,Adult,{57},{41;67;57},[17859.413583517075;43295.39430141449;-18780.200011253357]
479,67,Low sitting/standing (stationary),Foraging,Adult,{41;57},{41;60;57},[12987.705577716231;44092.477637749165;-16575.531533371657]
480,41,High sitting/standing (Vigilant),Foraging,Adult,{67;57},{60;67;57},[13579.964469620027;43176.437321834266;-18335.581405658275]
480,57,Foraging,Foraging,Adult,{41;60;67},{41;60;67},[16346.75688284915;44236.74357550964;-16683.369935803115]
480,60,Foraging,Foraging,Adult,{57},{41;67;57},[17870.963627249002;43314.985199809074;-18727.365590274334]
480,67,Low sitting/standing (stationary),Foraging,Adult,{41;57},{41;60;57},[12987.705577716231;44092.477637749165;-16575.531533371657]
481,41,High sitting/standing (Vigilant),Foraging,Adult,{60;67;57},{60;67;57},[13579.964469620027;43176.437321834266;-18335.581405658275]
481,57,Foraging,Foraging,Adult,{41;60;67},{41;60;67},[16404.03193411231;44235.214358210564;-16692.44290113449]
481,60,Foraging,Foraging,Adult,{41;57},{41;67;57},[17393.980339467525;43331.0315477252;-18700.085789889097]
481,67,Low sitting/standing (stationary),Foraging,Adult,{41;57},{41;60;57},[12987.705577716231;44092.477637749165;-16575.531533371657]
482,41,High sitting/standing (Vigilant),Foraging,Adult,{60;67;57},{60;67;57},[13136.859365875833;43193.35941160843;-18142.199950346723]
482,57,Foraging,Foraging,Adult,{41;60;67},{41;60;67},[16461.780432567;44226.21962296963;-16701.12723365426]
482,60,Foraging,Foraging,Adult,{41;57},{41;67;57},[16832.322134315968;43298.82959103584;-18819.51164138317]
482,67,Low sitting/standing (stationary),Foraging,Adult,{41;57},{41;60;57},[12987.705577716231;44092.477637749165;-16575.531533371657]
483,41,Foraging,Foraging,Adult,{67;57},{67;57},[12926.07817389071;43219.84126582742;-17992.74821190536]
483,57,Foraging,Foraging,Adult,{41;67},{41;67},[16461.780432567;44226.21962296963;-16701.12723365426]
483,67,Foraging,Foraging,Adult,{41;57},{41;57},[12866.242191113532;44069.23803149909;-16546.939390093088]
484,41,Foraging,Foraging,Adult,{67},{67},[13141.343928217888;43297.26176595688;-17822.303913116455]
484,67,Foraging,Foraging,Adult,{41},{41},[12548.646731439978;43959.21177213639;-16454.754613164812]
485,67,Foraging,Foraging,Adult,{},{},[13204.039093592204;44063.288655970246;-16663.050440695137]
486,67,Foraging,Foraging,Adult,{},{},[12944.470154732466;43877.85154795647;-16914.499851226807]
487,67,High sitting/standing (Vigilant),Foraging,Adult,{},{},[12933.798248764127;43852.677795141935;-16962.96545019746]
488,67,High sitting/standing (Vigilant),Foraging,Adult,{},{},[12920.61045064032;43825.92576012015;-17010.51573919505]
489,67,High sitting/standing (Vigilant),Foraging,Adult,{},{},[12903.170060180128;43784.70705382526;-17052.68324234709]
490,67,High sitting/standing (Vigilant),Foraging,Adult,{},{},[12828.889317408204;43741.866772830486;-17085.78319826722]
491,67,High sitting/standing (Vigilant),Foraging,Adult,{},{},[12785.95060053654;43775.26433194801;-17029.772157808766]
492,67,High sitting/standing (Vigilant),Foraging,Adult,{},{},[12743.988259524107;43809.02817547321;-16973.386926591396]
493,67,High sitting/standing (Vigilant),Foraging,Adult,{},{},[12617.542885258794;43768.037542536855;-16938.404546439648]
493,69,Low sitting/standing (stationary),Foraging,Adult,{},{},[23910.842551104724;39689.01920068264;-23891.794260248542]
494,67,Foraging,Foraging,Adult,{},{},[11534.562280133367;43787.473356992006;-16225.943636268377]
494,69,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24005.302844027057;39638.20728313923;-23894.199981963262]
495,41,Foraging,Foraging,Adult,{57},{57},[12814.025960857049;43217.05078629404;-17970.896134763956]
495,57,Foraging,Foraging,Adult,{41},{41},[16321.159872323275;44190.561713814735;-16782.895054459572]
496,41,Foraging,Foraging,Adult,{57},{57},[12814.025960857049;43217.05078629404;-17970.896134763956]
496,57,Foraging,Foraging,Adult,{41},{41},[16136.812515038997;44171.61822386086;-16744.370935305953]
497,41,Low sitting/standing (stationary),Foraging,Adult,{57},{57},[12814.025960857049;43217.05078629404;-17970.896134763956]
497,57,Foraging,Foraging,Adult,{41},{41},[15951.264036115259;44154.92962383479;-16706.4307644926]
498,41,Low sitting/standing (stationary),Foraging,Adult,{57},{57},[12696.276169308461;43207.18165585771;-17947.93550794199]
498,57,Foraging,Foraging,Adult,{41},{41},[15267.030072754249;44047.72884687036;-16548.551977027208]
499,41,Low sitting/standing (stationary),Foraging,Adult,{57},{57},[12587.55482789874;43220.915315791965;-17931.18577042222]
499,57,Foraging,Foraging,Adult,{41},{41},[14912.571961367503;44047.71392586827;-16543.962498616427]
500,41,High sitting/standing (Vigilant),Foraging,Adult,{},{},[12569.52764710784;43193.64909076691;-18037.77892190218]
501,41,Foraging,Foraging,Adult,{},{},[12473.142247833312;43118.57408400625;-18229.84354468435]
502,41,Foraging,Foraging,Adult,{57},{57},[12747.685637261719;43106.227466035634;-18336.610592363402]
502,57,Foraging,Foraging,Adult,{41},{41},[12689.815383899957;43932.04549681395;-16709.38267398998]
502,69,Low sitting/standing (stationary),Foraging,Adult,{},{},[24095.504809696227;39469.33588192612;-24090.597598101944]
503,41,Foraging,Foraging,Adult,{60;57},{60;57},[13338.272311143577;43162.95985725522;-18406.42146115005]
503,57,Foraging,Foraging,Adult,{41},{41;60},[10794.888265747577;43657.68622888625;-16411.80521466583]
503,60,Foraging,Foraging,Adult,{41},{41;57},[15106.051146738231;43638.8444506973;-17403.453065551817]
503,69,Low sitting/standing (stationary),Foraging,Adult,{},{},[24095.504809696227;39469.33588192612;-24090.597598101944]
504,41,Foraging,Foraging,Adult,{60;57},{60;57},[13350.446854691952;43176.53926849365;-18291.77316417545]
504,57,Foraging,Foraging,Adult,{41},{41;60},[11039.143001124263;43692.8495285362;-16346.754477273673]
504,60,Foraging,Foraging,Adult,{41},{41;57},[15170.777603201568;43660.905342921615;-17421.774825908244]
504,69,Low sitting/standing (stationary),Foraging,Adult,{},{},[24203.92922900617;39442.75243205577;-24045.33558595553]
505,41,Foraging,Foraging,Adult,{60;57},{60;57},[13699.095924794674;43177.78940141201;-18297.991097152233]
505,57,Foraging,Foraging,Adult,{41},{41;60},[10604.433427333832;43704.22258734703;-16159.00671121478]
505,60,Foraging,Foraging,Adult,{41},{41;57},[15230.41107069794;43662.11784840003;-17432.059071844444]
505,69,Low sitting/standing (stationary),Foraging,Adult,{},{},[24319.113492950797;39424.21269124746;-24003.337444767356]
506,41,Foraging,Foraging,Adult,{60},{60},[13586.210942341946;43184.2003229931;-18278.9498226773]
506,60,Foraging,Foraging,Adult,{41},{41},[15230.41107069794;43662.11784840003;-17432.059071844444]
